page_id,page_name,disclaimer,amount_spent_pen,number_of_ads
108414828320851,mrs_universe_supreme,These ads ran without a disclaimer,≤100,1
1103820369820238,Siemens Digital Industries Software,These ads ran without a disclaimer,≤100,4
393272267951279,Kathia CM,These ads ran without a disclaimer,≤100,1
106253504964739,Minister's Music,These ads ran without a disclaimer,≤100,1
605545973301212,Brut España,These ads ran without a disclaimer,≤100,1
5800809476,Ottawa Senators,These ads ran without a disclaimer,≤100,2
101397498716486,Hazigreen,These ads ran without a disclaimer,≤100,1
138756620064262,Fanack.com of the Middle East and North Africa,These ads ran without a disclaimer,≤100,1
205963622772268,Cubanos: Amigos de Todo el Mundo!,These ads ran without a disclaimer,≤100,1
111724044067122,Ingles con Mike,These ads ran without a disclaimer,≤100,1
123452764365074,Fundación Avina,These ads ran without a disclaimer,≤100,2
151609045347,Made-in-China.com,These ads ran without a disclaimer,≤100,7
105734971126580,Linet R. Chayil Music,These ads ran without a disclaimer,≤100,1
186942691456989,Brainerd Hills Baptist Church,These ads ran without a disclaimer,≤100,1
111258774785752,Juan Carlos Gomez,These ads ran without a disclaimer,≤100,2
102360135378953,Salvemos al Perú,These ads ran without a disclaimer,≤100,1
382774645438937,Department of International Relations PLO,These ads ran without a disclaimer,≤100,1
102873532224080,Jumping Jim,These ads ran without a disclaimer,≤100,1
113866977137586,RTV Ecuador,These ads ran without a disclaimer,≤100,1
1131894593533908,Vishrant,These ads ran without a disclaimer,≤100,1
7268844551,Rotary International,These ads ran without a disclaimer,≤100,1
102579065109568,عالم الالعاب,These ads ran without a disclaimer,≤100,1
166591246714313,Tetra Pak,These ads ran without a disclaimer,≤100,3
200144770345846,الموقع الرسمي لفضيلة الشيخ د. سمير بن عبد الرزاق مراد,These ads ran without a disclaimer,≤100,1
1484714064980520,D.J. Highlanders,These ads ran without a disclaimer,≤100,1
112130484719857,Bling Wallpeper,These ads ran without a disclaimer,≤100,1
1599255940377865,Andina Link,These ads ran without a disclaimer,≤100,1
259100824124565,Tariq Zaidi Photography,These ads ran without a disclaimer,≤100,1
108507738437832,Pray for Ukraine,These ads ran without a disclaimer,≤100,2
100161428843138,Dr Rilander Rincon,These ads ran without a disclaimer,≤100,1
133945616646913,RioOnWatch.org,These ads ran without a disclaimer,≤100,2
110878100514085,oudystudio,These ads ran without a disclaimer,≤100,1
110280530807859,Organización TerraVenus,These ads ran without a disclaimer,≤100,1
194057750637892,HowlRound Theatre Commons,These ads ran without a disclaimer,≤100,2
393412505386,Offshore Technology Conference (OTC),These ads ran without a disclaimer,≤100,2
101044541892102,Singlugirl,These ads ran without a disclaimer,≤100,1
152564757367,UFE-Union des Français de l'étranger,These ads ran without a disclaimer,≤100,1
615659932113852,O Corpo Explica,These ads ran without a disclaimer,≤100,1
2090586704348292,Women For The Nations,These ads ran without a disclaimer,≤100,2
102502807850665,Cutting Edge Crowdfunding,These ads ran without a disclaimer,≤100,5
164499500322787,Mónica García & El Factor Humano Burgos,These ads ran without a disclaimer,≤100,1
310080385823280,Иммигрант Инвест,These ads ran without a disclaimer,≤100,1
2084855378228902,Fresh Edits,These ads ran without a disclaimer,≤100,1
117674265298382,Guillermo Figueroa,These ads ran without a disclaimer,≤100,1
520639961303602,Nature Arabic Edition,These ads ran without a disclaimer,≤100,3
102852888791843,Espíritu de Billonario,These ads ran without a disclaimer,≤100,1
106767741508250,Renovacion Popular - Carlos Huaman Nº 1,These ads ran without a disclaimer,≤100,1
100486832402249,Rare Diseases International,These ads ran without a disclaimer,≤100,1
178649442164570,Yulee B,These ads ran without a disclaimer,≤100,1
109196561331424,RELEG - Red Latinoamericana de Litigio Estratégico en Género,These ads ran without a disclaimer,≤100,2
79511407410,Mercedes-AMG Petronas Formula One Team,These ads ran without a disclaimer,≤100,5
104826388528814,Pulso News,These ads ran without a disclaimer,≤100,1
188842724507690,مفوضية اللاجئين,These ads ran without a disclaimer,≤100,2
130136833750497,IELTS Official,These ads ran without a disclaimer,≤100,1
104702968116172,Zsolegurosz,These ads ran without a disclaimer,≤100,1
104296648772861,Dude Read,These ads ran without a disclaimer,≤100,1
535503280269676,Xinhua Culture&Travel,These ads ran without a disclaimer,≤100,1
943162605836357,Christian Vergara,These ads ran without a disclaimer,≤100,1
250521655037317,الشبكة السورية لحقوق الإنسان,These ads ran without a disclaimer,≤100,1
2301010606853696,Julieta Juarez,These ads ran without a disclaimer,≤100,1
111654924888855,A Coup In Progress,These ads ran without a disclaimer,≤100,1
321247821614924,Hope Carpenter,These ads ran without a disclaimer,≤100,3
101056649075799,丁丁的lens,These ads ran without a disclaimer,≤100,4
116544526421146,Leonelda Castillo,These ads ran without a disclaimer,≤100,1
101000545850303,Fizlfoundersnft,These ads ran without a disclaimer,≤100,1
1518216038506999,CRI - Rádio Internacional da China,These ads ran without a disclaimer,≤100,2
107318221047240,Zaroubeh,These ads ran without a disclaimer,≤100,1
100537965761371,Elojob grind,These ads ran without a disclaimer,≤100,1
103506595094796,Xiamen King Day International Corporation,These ads ran without a disclaimer,≤100,1
247406935333036,Teoma,These ads ran without a disclaimer,≤100,1
118836773574886,Pink prism,These ads ran without a disclaimer,≤100,1
100410098461000,Collins International Online High School,These ads ran without a disclaimer,≤100,1
329936155782,Rosa Mystica Foundation of America,These ads ran without a disclaimer,≤100,1
187926244584287,Rosa Morena Russa,These ads ran without a disclaimer,≤100,2
1660472394176396,Swanwick,These ads ran without a disclaimer,≤100,1
466743000112458,Kraft Bohrer,These ads ran without a disclaimer,≤100,2
206871509410716,Clacso - Consejo Latinoamericano de Ciencias Sociales,These ads ran without a disclaimer,≤100,3
206123962780694,УкрАгроКонсалт,These ads ran without a disclaimer,≤100,1
1689472894670572,Dr. Jibran Ali Khan,These ads ran without a disclaimer,≤100,1
2372724682789848,Tiempo de Avivamiento NY,These ads ran without a disclaimer,≤100,1
507050492722190,DIGEVO,These ads ran without a disclaimer,≤100,1
105196831130080,accesodigitalcol,These ads ran without a disclaimer,≤100,3
101031932077461,Find My Kids - Parental control,These ads ran without a disclaimer,≤100,1
108668965172534,Hyper Modernity,These ads ran without a disclaimer,≤100,2
1457078011202442,Eppendorf Latina,These ads ran without a disclaimer,≤100,1
103795424492616,FlyRead- English,These ads ran without a disclaimer,≤100,4
104049687963732,悉尼閑人,These ads ran without a disclaimer,≤100,1
1383844831893741,Lentera,These ads ran without a disclaimer,≤100,1
1997194103905031,Cómic Sapiens,These ads ran without a disclaimer,≤100,1
125634587462941,SOUNDQ,These ads ran without a disclaimer,≤100,1
284627124897857,Brock Obama,These ads ran without a disclaimer,≤100,2
106530682050994,rick.marcel.freidenberg,These ads ran without a disclaimer,≤100,1
101766395590210,wisdomliberator,These ads ran without a disclaimer,≤100,1
260107092232,Independent,These ads ran without a disclaimer,≤100,1
102239855296722,Through the Eyes of the Child,These ads ran without a disclaimer,≤100,1
101810685813839,Ukraina Lietuviškai,These ads ran without a disclaimer,≤100,1
101856128750745,Vision Times,These ads ran without a disclaimer,≤100,1
105814704473525,Olla Criolla,These ads ran without a disclaimer,≤100,1
112367231097369,radar.freak,These ads ran without a disclaimer,≤100,1
211432655855805,AlterNativa Intercanvi Pobles Indígenes,These ads ran without a disclaimer,≤100,1
104376155482877,What's New News,These ads ran without a disclaimer,≤100,1
519913211416574,Life Thru My Hazel Eyes,These ads ran without a disclaimer,≤100,1
1955356898052410,Carpinteando,These ads ran without a disclaimer,≤100,3
369105156807714,Dra VEG,These ads ran without a disclaimer,≤100,2
95775573753,Frontiers,These ads ran without a disclaimer,≤100,5
107579051592156,Secretaría de Profesionales Nacional - Perú Libre,These ads ran without a disclaimer,≤100,2
157929751070689,The Connected Hearts Inc,These ads ran without a disclaimer,≤100,2
109390751325970,Iniciativa Cívica x Castillo - Américas,These ads ran without a disclaimer,≤100,1
303217929874302,Centro Federado de Sociales UNMSM,These ads ran without a disclaimer,≤100,1
509140712456414,"Питомник растений ""НАТАЛИС""",These ads ran without a disclaimer,≤100,1
125970305468085,One Bishopsgate Plaza,These ads ran without a disclaimer,≤100,1
103300878823967,dhio_moreno,These ads ran without a disclaimer,≤100,1
114131227126335,Radio KP,These ads ran without a disclaimer,≤100,1
231482880345568,Be Majestic Chihuahua,These ads ran without a disclaimer,≤100,1
29056789480,Project Syndicate,These ads ran without a disclaimer,≤100,2
152451474837468,NAPA Group,These ads ran without a disclaimer,≤100,3
363012053811047,Valiani Cutting Machines,These ads ran without a disclaimer,≤100,3
103659765532260,華夏focus,These ads ran without a disclaimer,≤100,5
104639814443059,The Daddest,These ads ran without a disclaimer,≤100,3
107793787581393,Air Tebu Fresh Ramadhan,These ads ran without a disclaimer,≤100,1
292306430976006,Travel Funtu,These ads ran without a disclaimer,≤100,3
100142814811176,Adrienne Porter,These ads ran without a disclaimer,≤100,1
107887228538165,UAsfera,These ads ran without a disclaimer,≤100,7
108783691045902,Rant World,These ads ran without a disclaimer,≤100,1
129491357092298,Revista Vision,These ads ran without a disclaimer,≤100,1
1551558948279225,ciicpty,These ads ran without a disclaimer,≤100,2
805116259839246,Innovative Agro Industry,These ads ran without a disclaimer,≤100,1
102481932371190,All Translator Pro for Android,These ads ran without a disclaimer,≤100,1
105468797912185,otbshow,These ads ran without a disclaimer,≤100,1
114055938615311,Kabir Sehgal,These ads ran without a disclaimer,≤100,1
106786557944159,lvbpenlajugada,These ads ran without a disclaimer,≤100,1
103293081630000,Movimiento acción social MAS,These ads ran without a disclaimer,≤100,1
107166021606440,Carolina Córdoba,These ads ran without a disclaimer,≤100,1
138529899762,TVC Entretenimiento,These ads ran without a disclaimer,≤100,1
304092486946248,Eurosoil - Geneva,These ads ran without a disclaimer,≤100,3
111633803710279,Tedx Maspalomas,These ads ran without a disclaimer,≤100,1
101933768938796,Autos101 Content,These ads ran without a disclaimer,≤100,1
2149766915268880,Seaman's Crew,These ads ran without a disclaimer,≤100,1
235814163136523,Psicología Noguerol,These ads ran without a disclaimer,≤100,1
1152786641543277,Malmö Pride,These ads ran without a disclaimer,≤100,1
1575300589358145,China Culture,These ads ran without a disclaimer,≤100,1
104869335469977,Bling Wallpeper-0221-1,These ads ran without a disclaimer,≤100,1
111087567337137,Blog Carlos Osma,These ads ran without a disclaimer,≤100,1
138834982821944,Kauppalehti,These ads ran without a disclaimer,≤100,1
103618041090967,Syroco,These ads ran without a disclaimer,≤100,1
488629597893093,Goodwall,These ads ran without a disclaimer,≤100,1
100648541929314,Martinez Law,These ads ran without a disclaimer,≤100,2
2068028513474140,SeptemberMondays,These ads ran without a disclaimer,≤100,1
1684957168245552,Fundación GAMMA,These ads ran without a disclaimer,≤100,1
79181942833,Organización Internacional del Trabajo,These ads ran without a disclaimer,≤100,3
109547748202856,ITranslator - 100+ language 2,These ads ran without a disclaimer,≤100,2
833099453423324,LNDR,These ads ran without a disclaimer,≤100,3
101356672259445,Fundación 8Gatos,These ads ran without a disclaimer,≤100,1
111944584479697,El Actual,These ads ran without a disclaimer,≤100,1
101461505259421,Katy Ugarte Congresista de la República por Cusco,These ads ran without a disclaimer,≤100,1
679700775711439,FASHINNOVATION,These ads ran without a disclaimer,≤100,1
101239251702144,Evidencias De Su Amor,These ads ran without a disclaimer,≤100,1
102825102291706,A Grandmother's Dream,These ads ran without a disclaimer,≤100,1
246984609467047,Art Shapers,These ads ran without a disclaimer,≤100,1
456369387788614,VOA Kreyòl,These ads ran without a disclaimer,≤100,1
345840486219924,Energy China,These ads ran without a disclaimer,≤100,9
100781969305188,MARD,These ads ran without a disclaimer,≤100,1
102593081650718,Teeol,These ads ran without a disclaimer,≤100,2
103378655302465,Rowple store,These ads ran without a disclaimer,≤100,3
105285105491834,Diego Armando CM,These ads ran without a disclaimer,≤100,1
460022450783802,La Iglesia En El Camino Van Nuys,These ads ran without a disclaimer,≤100,1
252749651432170,EOLO,These ads ran without a disclaimer,≤100,1
