id,ad_creation_time,ad_creative_bodies,ad_delivery_start_time,ad_delivery_stop_time,bylines,currency,spend,estimated_audience_size,impressions,page_id,page_name,publisher_platforms
467651724580180,2021-04-04,"['Planteamos retirarnos del Pacto de San José para poder aplicar la pena de muerte para corruptos, Presidelincuentes y altos funcionarios, asesinos y violadores de menores, como se aplica en muchos países como Japón, China, Singapur, EEUU.\n#VegaPresidente']",2021-04-05,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '80000', 'upper_bound': '89999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']"
1906281246194213,2021-04-04,"['La corrupción viene siendo el principal problema del Perú, al año se roban 23mil millones de soles, con ese dinero cuántos hospitales, camas uci, plantas de oxígeno se pudieron tener para que no mueran nuestros compatriotas. Ya es momento de poner mano dura y aplicar penas severas contra la corrupción, como la PENA DE MUERTE PARA CORRUPTOS.\n#VegaPresidente\n#AntauroLibertad']",2021-04-05,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",1511419165829924,Jose Vega,['facebook']
486111935741695,2021-04-03,['El estado debe brindar diversas oportunidades a los jóvenes para que no caigan en la delincuencia. En mi gobierno bajamos esos índices de 40% a 28%. Nosotros tenemos experiencia y seguiremos trabajando para llevar al Perú hacia un #futuroseguro ⭕️✍️\n#ollantapresidente2021 #elecciones2021 #debatepresidencial'],2021-04-04,2021-04-08,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '700', 'upper_bound': '799'}",{'lower_bound': '1000001'},"{'lower_bound': '175000', 'upper_bound': '199999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']"
277362920631787,2021-04-03,['#VegaPresidente'],2021-04-03,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '50000', 'upper_bound': '59999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']"
788896668722625,2021-04-03,['Entrevista en Ampliación de Noticias de RPP.\nPena de muerte para corruptos.\n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru'],2021-04-03,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '125000', 'upper_bound': '149999'}",1511419165829924,Jose Vega,['facebook']
5560028640704584,2021-04-03,"['Millones de patriotas ya despertamos, es hora de demostrarles a los grupos de poder que ya no votaremos por los candidatos del sistema, promovidos por ODEBRECHT, José Graña, el grupo monopolico El Comercio, Bancos, CONFIEP y prensa mermelera, que pretenden mantener este sistema neoliberal en contra del pueblo. ¡HASTA AQUÍ LLEGARON! LA OLA PATRIÓTICA LOS DERROTARA EN SU CANCHA.\n#VegaPresidente']",2021-04-03,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']"
3944923632266131,2021-04-03,no disponible,2021-04-03,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '90000', 'upper_bound': '99999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']"
3127573384133284,2021-04-03,['¡No más impunidad a la corrupción!\n#VegaPresidente'],2021-04-04,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']"
139587538100332,2021-04-02,"['Mi candidatura y la de otros candidatos fueron ninguneados, mientras los candidatos del Grupo Comercio y la prensa mermelera entrevistaban diariamente armando debates de sus propios candidatos para manipular a la población. \nBASTA DE LA MANIPULACIÓN DE LOS MEDIOS.\n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru']",2021-04-02,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '400', 'upper_bound': '499'}",{'lower_bound': '1000001'},"{'lower_bound': '90000', 'upper_bound': '99999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']"
745046363039139,2021-04-02,"['Pronabec, los COARs, el programa Ponte en Carrera y otros más, ayudaron a miles de jóvenes a salir adelante y no caer en la informalidad. A partir del 28 de julio, crearemos Mujer Revalorada, un programa que brindará becas de estudio a las mujeres en el nivel escolar y universitario.']",2021-04-04,2021-04-07,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '800', 'upper_bound': '899'}",{'lower_bound': '1000001'},"{'lower_bound': '200000', 'upper_bound': '249999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']"
2518022968506626,2021-04-02,"['Beca 18 es un programa universitario que ayudó a millones de jóvenes a salir adelante. Ahora que muchos aspiran al poder, es importante que le den continuidad y no recorten un programa tan valioso para la educación del país. #OllantaPresidente2021 ⭕✍🏼']",2021-04-04,2021-04-07,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '800', 'upper_bound': '899'}",{'lower_bound': '1000001'},"{'lower_bound': '175000', 'upper_bound': '199999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']"
882100545680465,2021-04-02,"['La crisis sanitaria ha evidenciado las dificultades que atraviesa la mujer peruana. Con el Programa Mujer Revalorada brindaremos becas, empleo, atención médica y mucho más para las mujeres del país, a partir del 28 de julio. ⭕️✍️']",2021-04-03,2021-04-06,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '1000', 'upper_bound': '1499'}",{'lower_bound': '1000001'},"{'lower_bound': '300000', 'upper_bound': '349999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']"
918724795632650,2021-04-02,"['Prometimos la “Devolución del dinero de los aportantes de la ONP” y CUMPLIMOS con su aprobación, en mi gobierno le daremos cumplimiento a esta ley. \nSin miedo a los grupos de poder, ¡PRIMERO EL PUEBLO!\n\n#VegaPrometeyCumple\n#VegaPresidente\n#VegaNoArruga']",2021-04-03,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '400', 'upper_bound': '499'}",{'lower_bound': '1000001'},"{'lower_bound': '70000', 'upper_bound': '79999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']"
771339460454590,2021-04-01,['Mi mensaje va directo y sin filtro para todos los delincuentes.\n#ToqueDeQuedaContraLosCriminales #UrrestiPresidente'],2021-04-01,2021-04-02,Jose Luis Urresti Eguiluz,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '80000', 'upper_bound': '89999'}",1470976356522933,Daniel Urresti,"['facebook', 'instagram']"
796596327618548,2021-04-01,['Frontal. Directo. Sin pelos en la lengua. ¡Y siempre poniendo el pecho! #UrrestiPresidenteFirme'],2021-04-02,2021-04-03,Jose Luis Urresti Eguiluz,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '10000', 'upper_bound': '14999'}",1470976356522933,Daniel Urresti,['facebook']
889604268251025,2021-04-01,"['Nos retiramos del debate electoral en señal de protesta. Mi candidatura y la de otros candidatos fueron ninguneados, mientras los candidatos de los GRUPOS DE PODER, del Grupo Comercio y la prensa mermelera entrevistaban diariamente armando debates de sus propios candidatos para manipular a la población. \n¡BASTA DE LA MANIPULACIÓN DE LOS MEDIOS!\n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru']",2021-04-01,2021-04-04,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '80000', 'upper_bound': '89999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']"
947107079451917,2021-04-01,"['Gracias a todos, seguimos subiendo. 🤝💪\nSomos la mejor propuesta para el Perú. 🙌🇵🇪\n\n#Beingolea #MejorBeingolea #DebatePresidencial #Elecciones2021']",2021-04-02,2021-04-06,Partido Popular Cristiano,PEN,"{'lower_bound': '900', 'upper_bound': '999'}",{'lower_bound': '1000001'},"{'lower_bound': '300000', 'upper_bound': '349999'}",362423643572,Alberto Beingolea,"['facebook', 'instagram']"
493718831663568,2021-04-01,"['En mi gobierno los que van a vivir aterrorizados serán los criminales. Los peruanos honestos y trabajadores viviremos con tranquilidad, sin temor a que nos roben o maten. #ToqueDeQuedaContraLosCriminales']",2021-04-01,2021-04-03,Jose Luis Urresti Eguiluz,PEN,"{'lower_bound': '400', 'upper_bound': '499'}",{'lower_bound': '1000001'},"{'lower_bound': '200000', 'upper_bound': '249999'}",1470976356522933,Daniel Urresti,"['facebook', 'instagram']"
2965579677006715,2021-04-01,"['Planteamos el cambio de constitución para acabar con las brechas sociales y desigualdades. También retirarnos del pacto de san Jose para poder restablecer la pena de muerte para corruptos, asesinos y violadores de menores. #VegarePresidente']",2021-04-02,2021-04-04,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '25000', 'upper_bound': '29999'}",1511419165829924,Jose Vega,['facebook']
219253636642830,2021-04-01,['Acabaremos con las encuestas montesinistas y también con la publicidad estatal para la prensa mermelera. #VegaPresidente'],2021-04-01,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '800', 'upper_bound': '899'}",{'lower_bound': '1000001'},"{'lower_bound': '175000', 'upper_bound': '199999'}",1511419165829924,Jose Vega,['facebook']
